标题链接,ID,名称,字段1,评分,点赞,投币,收藏,分享,播放/弹幕/追番
https://www.bilibili.com/bangumi/play/ss441?from_spmid=666.14.0.0,BV14Y411474Z,来自风平浪静的明天,"奇幻 / 治愈 / 催泪 / 恋爱,·,2013,·,已完结, 全26话,·",9.6分,1.2万,1.4万,2683,3673,2319.9万播放  ·  130.9万弹幕  ·  161.7万追番
https://www.bilibili.com/bangumi/play/ss3375?from_spmid=666.14.0.0,BV1xs411Q7zn,她和她的猫,"治愈,·,2016,·,已完结, 全4话,·",9.7分,5.1万,3.5万,1.8万,4.4万,1575.4万播放  ·  8.8万弹幕  ·  161.6万追番
https://www.bilibili.com/bangumi/play/ss5523?from_spmid=666.14.0.0,BV1ds411x7Yz,3月的狮子,"漫画改 / 治愈 / 励志 / 日常,·,2016,·,已完结, 全22话,·",9.8分,4.4万,2.7万,1.5万,7191,3551.2万播放  ·  41.4万弹幕  ·  179.3万系列追番
https://www.bilibili.com/bangumi/play/ss34436?from_spmid=666.14.0.0,BV1Yz4y1d7bk,被神捡到的男人,"日常 / 穿越 / 架空 / 小说改,·,2020,·,已完结, 全12话,·",5.6分,9.6万,2.3万,7689,2339,5014.1万播放  ·  34万弹幕  ·  159.7万追番
https://www.bilibili.com/bangumi/play/ss21728?from_spmid=666.14.0.0,BV1bW411B7v8,爱吃拉面的小泉同学,"治愈 / 美食 / 漫画改,·,2018,·,已完结, 全12话,·",9.2分,4万,2.1万,1.3万,1.1万,3855.9万播放  ·  58.6万弹幕  ·  159.7万追番
https://www.bilibili.com/bangumi/play/ss1661?from_spmid=666.14.0.0,BV1gx411A7my,夏目友人帐 第二季,"奇幻 / 日常 / 治愈 / 催泪,·,2009,·,已完结, 全13话,·",9.8分,8.5万,7.6万,8889,1.9万,4440.2万播放  ·  218.2万弹幕  ·  736.9万系列追番
https://www.bilibili.com/bangumi/play/ss1715?from_spmid=666.14.0.0,BV1vt411Q7c1,虫师,"奇幻 / 治愈,·,2005,·,已完结, 全26话,·",9.9分,8.5万,7万,2万,1万,2450.9万播放  ·  37.2万弹幕  ·  161.4万系列追番
https://www.bilibili.com/bangumi/play/ss3242?from_spmid=666.14.0.0,BV19s41197J3,Little Busters!,"校园 / 日常 / 治愈 / 励志,·,2012,·,已完结, 全26话,·",9.7分,7.2万,5.1万,2.1万,2.2万,2175.7万播放  ·  63.8万弹幕  ·  173.4万系列追番
https://www.bilibili.com/bangumi/play/ss6340?from_spmid=666.14.0.0,BV1yx411H717,GAMERS电玩咖！,"小说改 / 校园 / 社团,·,2017,·,已完结, 全12话,·",9.2分,3.4万,2.7万,6434,2.2万,4446.3万播放  ·  119.1万弹幕  ·  156.4万追番
https://www.bilibili.com/bangumi/play/ss37575?from_spmid=666.14.0.0,BV1h64y1v7Jd,佐贺偶像是传奇 卷土重来,"原创 / 偶像 / 搞笑 / 音乐,·,2021,·,已完结, 全12话,·",9.9分,14.4万,6.7万,1.4万,7142,3099.5万播放  ·  26.1万弹幕  ·  156.3万追番
https://www.bilibili.com/bangumi/play/ss3786?from_spmid=666.14.0.0,BV1Ds411z7op,绝园的暴风雨,"冒险 / 穿越 / 战斗 / 推理,·,2012,·,已完结, 全24话,·",9.6分,8.3万,6.7万,2.4万,2.8万,3140.4万播放  ·  67万弹幕  ·  155.3万追番
https://www.bilibili.com/bangumi/play/ss1382?from_spmid=666.14.0.0,BV1ss411e7v8,NANA,"日常 / 少女 / 音乐,·,2006,·,已完结, 全47话,·",9.6分,8.4万,4.9万,4.1万,3.4万,6962.9万播放  ·  143.9万弹幕  ·  154.8万追番
https://www.bilibili.com/bangumi/play/ss47066?from_spmid=666.14.0.0,BV1VC4y1g7EN,宝可梦 旅途 第一季（中配）,"游戏改 / 日常 / 热血,·,2019,·,已完结, 全48话,·",3.0分,1.7万,4239,4826,2366,2029.8万播放  ·  4.6万弹幕  ·  248.2万系列追番
https://www.bilibili.com/bangumi/play/ss91755?from_spmid=666.14.0.0,BV1dMoyYvEuw,哆啦A梦 第五季,"漫画改 / 搞笑 / 日常 / 科幻,·,2012,·,连载中, 每周六、日 10:00更新,·",9.8分,8698,1922,2493,808,610.3万播放  ·  1.4万弹幕  ·  237万系列追番
https://www.bilibili.com/bangumi/play/ss5795?from_spmid=666.14.0.0,BV1Ls411h7C9,ACCA13区监察课,"漫画改 / 奇幻 / 智斗,·,2017,·,已完结, 全12话,·",9.8分,4.3万,1.9万,1.5万,1.6万,2102.9万播放  ·  27.4万弹幕  ·  155.8万系列追番
https://www.bilibili.com/bangumi/play/ss73077?from_spmid=666.14.0.0,BV1Zu4y1B7DU,迷途之子!!!!!,"原创 / 音乐 / 少女 / 励志,·,2023,·,已完结, 全13话,·",9.7分,19.2万,9.9万,2.8万,9.3万,7455万播放  ·  31.3万弹幕  ·  208万系列追番
https://www.bilibili.com/bangumi/play/ss1600?from_spmid=666.14.0.0,BV15x411A79M,灼眼的夏娜,"小说改 / 热血 / 奇幻 / 战斗,·,2005,·,已完结, 全24话,·",9.5分,5万,5.7万,1.3万,1.1万,2656.3万播放  ·  196.9万弹幕  ·  169万系列追番
https://www.bilibili.com/bangumi/play/ss38236?from_spmid=666.14.0.0,BV13f4y1p7te,圣女魔力无所不能,"小说改 / 穿越 / 少女,·,2021,·,已完结, 全12话,·",8.8分,9.1万,2.2万,1.1万,2881,4043.3万播放  ·  32万弹幕  ·  154.8万系列追番
https://www.bilibili.com/bangumi/play/ss2993?from_spmid=666.14.0.0,BV1ns411d7pN,绯弹的亚里亚,"热血 / 奇幻 / 校园 / 战斗,·,2011,·,已完结, 全12话,·",8.8分,5.4万,7.4万,1.1万,3.4万,3289.6万播放  ·  173.2万弹幕  ·  183.6万系列追番
https://www.bilibili.com/bangumi/play/ss2591?from_spmid=666.14.0.0,BV1Hs411S7Em,噬神者,"科幻 / 奇幻 / 游戏改 / 热血,·,2015,·,已完结, 全13话,·",9.4分,4.2万,1.8万,1.4万,1.2万,4912.1万播放  ·  47.4万弹幕  ·  152.6万系列追番
https://www.bilibili.com/bangumi/play/ss5515?from_spmid=666.14.0.0,BV1Ls411b7Yz,刀剑乱舞-花丸-,"游戏改 / 日常 / 架空,·,2016,·,已完结, 全12话,·",9.7分,2.7万,2万,8316,1.2万,3154万播放  ·  115万弹幕  ·  150.4万追番
https://www.bilibili.com/bangumi/play/ss44088?from_spmid=666.14.0.0,BV1Kh411M7x4,弦音 -连结的一射-,"小说改 / 运动,·,2023,·,已完结, 全13话,·",9.7分,4万,1.3万,8722,1981,1408.7万播放  ·  10万弹幕  ·  178.5万系列追番
https://www.bilibili.com/bangumi/play/ss818?from_spmid=666.14.0.0,BV1qs411o7DJ,零之使魔,"日常 / 战斗 / 恋爱 / 架空,·,2006,·,已完结, 全13话,·",9.4分,8.8万,10.1万,1.3万,2117,2309.8万播放  ·  40万弹幕  ·  174.5万系列追番
https://www.bilibili.com/bangumi/play/ss28011?from_spmid=666.14.0.0,BV114411F7ac,COP CRAFT,"小说改 / 职场 / 奇幻 / 穿越,·,2019,·,已完结, 全13话,·",9.1分,2.1万,2.6万,5091,8877,2865万播放  ·  30.1万弹幕  ·  149.3万追番
https://www.bilibili.com/bangumi/play/ss81007?from_spmid=666.14.0.0,BV16qNzeUE5w,青之驱魔师 终夜篇,"漫画改 / 战斗 / 奇幻,·,2025,·,已完结, 全12话,·",9.6分,4113,802,845,111,229.8万播放  ·  4595弹幕  ·  155.6万系列追番
https://www.bilibili.com/bangumi/play/ss28634?from_spmid=666.14.0.0,BV1PE411X717,超人高中生们即便在异世界也能从容生存！,"架空 / 小说改 / 穿越 / 奇幻,·,2019,·,已完结, 全12话,·",3.6分,3.8万,2.9万,7430,9233,4617.3万播放  ·  60.7万弹幕  ·  149.2万追番
https://www.bilibili.com/bangumi/play/ss23884?from_spmid=666.14.0.0,BV1zW411K7gM,ReLIFE 完结篇,"恋爱 / 科幻 / 校园 / 漫画改,·,2018,·,已完结, 全4话,·",9.9分,10.6万,11万,1.5万,7872,2321.7万播放  ·  22.7万弹幕  ·  311.6万系列追番
https://www.bilibili.com/bangumi/play/ss1057?from_spmid=666.14.0.0,BV1ib411W76S,凉宫春日的忧郁 2009,"小说改 / 奇幻 / 校园 / 日常,·,2009,·,已完结, 全28话,·",9.6分,9.5万,7.7万,1.3万,1.9万,4311.2万播放  ·  77.7万弹幕  ·  195.7万系列追番
https://www.bilibili.com/bangumi/play/ss46087?from_spmid=666.14.0.0,BV1k84y1X7Lz,圣女魔力无所不能 第二季,"小说改 / 奇幻 / 搞笑,·,2023,·,已完结, 全12话,·",8.9分,1.2万,2456,2180,321,421.7万播放  ·  1.4万弹幕  ·  154.8万系列追番
https://www.bilibili.com/bangumi/play/ss68586?from_spmid=666.14.0.0,BV1gLUsYSECJ,青之驱魔师 雪之尽头篇,"漫画改 / 奇幻 / 热血 / 战斗,·,2024,·,已完结, 全12话,·",9.2分,6265,1656,1706,475,295.2万播放  ·  7893弹幕  ·  155.6万系列追番
https://www.bilibili.com/bangumi/play/ss289?from_spmid=666.14.0.0,BV17x411P7hu,记录的地平线,"奇幻 / 智斗 / 架空 / 穿越,·,2013,·,已完结, 全25话,·",9.7分,8.9万,7.5万,9674,2.6万,4432.4万播放  ·  109.9万弹幕  ·  211.4万系列追番
https://www.bilibili.com/bangumi/play/ss26303?from_spmid=666.14.0.0,BV1Mt411x7zw,不吉波普不笑,"小说改 / 奇幻 / 校园 / 声控,·,2019,·,已完结, 全18话,·",9.7分,3.4万,3.1万,8022,1.2万,2690.5万播放  ·  27.4万弹幕  ·  146.5万追番
https://www.bilibili.com/bangumi/play/ss6447?from_spmid=666.14.0.0,BV1Nx411G7L2,鬼灯的冷彻 第二季,"神魔 / 漫画改 / 搞笑 / 日常,·,2017,·,已完结, 全13话,·",9.7分,1.5万,1.4万,3107,1.6万,4765万播放  ·  59.5万弹幕  ·  263.5万系列追番
https://www.bilibili.com/bangumi/play/ss38258?from_spmid=666.14.0.0,BV1bA41157yz,不存在的战区,"小说改 / 励志 / 架空 / 机战,·,敬请期待,·,连载中,·",,8.7万,2.4万,9769,1.3万,1355.3万播放  ·  8558弹幕  ·  146.4万追番
https://www.bilibili.com/bangumi/play/ss38353?from_spmid=666.14.0.0,BV1qK4y1N7GE,通灵王,"漫画改 / 热血 / 奇幻 / 战斗,·,2021,·,已完结, 全52话,·",8.1分,8.8万,3.4万,1.1万,8992,5540.1万播放  ·  17.9万弹幕  ·  145.2万追番
https://www.bilibili.com/bangumi/play/ss41422?from_spmid=666.14.0.0,BV1qi4y1m7Vz,骸骨骑士大人奇幻世界冒险中,"奇幻 / 冒险 / 架空 / 小说改,·,2022,·,已完结, 全12话,·",8.6分,48.9万,5.3万,6.2万,1402,7943.8万播放  ·  28.4万弹幕  ·  143.8万追番
https://www.bilibili.com/bangumi/play/ss1662?from_spmid=666.14.0.0,BV1gx411A7UG,夏目友人帐 第三季,"奇幻 / 日常 / 治愈 / 催泪,·,2011,·,已完结, 全13话,·",9.8分,5.7万,8.5万,6404,2.1万,3923.6万播放  ·  178万弹幕  ·  736.9万系列追番
https://www.bilibili.com/bangumi/play/ss25697?from_spmid=666.14.0.0,BV1nt411f7kE,只要贝尔哲布布大小姐喜欢就好,"神魔 / 日常 / 奇幻 / 萌系,·,2018,·,已完结, 全12话,·",9.6分,4.8万,2.9万,1万,1.5万,1995.4万播放  ·  22.2万弹幕  ·  143.7万追番
https://www.bilibili.com/bangumi/play/ss5797?from_spmid=666.14.0.0,BV1js411h7Tj,Hand Shakers,"战斗 / 热血 / 萝莉 / 原创,·,2017,·,已完结, 全12话,·",8.3分,3.4万,1.7万,1.6万,2万,2521.5万播放  ·  53万弹幕  ·  143.7万追番
https://www.bilibili.com/bangumi/play/ss5993?from_spmid=666.14.0.0,BV1cx411X7xQ,雏子的笔记,"萌系 / 日常 / 漫画改,·,2017,·,已完结, 全12话,·",9.5分,4.5万,2.2万,1.3万,9438,2059.4万播放  ·  46.9万弹幕  ·  143.7万追番
https://www.bilibili.com/bangumi/play/ss3463?from_spmid=666.14.0.0,BV13s411z7PG,百武装战记,"恋爱 / 校园 / 战斗,·,2016,·,已完结, 全12话,·",8.0分,4.3万,1.6万,1.3万,6306,4123.9万播放  ·  105.9万弹幕  ·  142.7万追番
https://www.bilibili.com/bangumi/play/ss470?from_spmid=666.14.0.0,BV1Sx411T7wb,魔笛MAGI,"战斗 / 奇幻 / 架空 / 漫画改,·,2012,·,已完结, 全25话,·",9.1分,7.2万,4万,1.9万,2万,3902.2万播放  ·  100.4万弹幕  ·  182.6万系列追番
https://www.bilibili.com/bangumi/play/ss899?from_spmid=666.14.0.0,BV11441177E8,滑头鬼之孙,"奇幻 / 战斗 / 热血 / 声控,·,2010,·,已完结, 全26话,·",9.3分,9.3万,4.8万,2.2万,1.5万,4347.8万播放  ·  58.1万弹幕  ·  167.4万系列追番
https://www.bilibili.com/bangumi/play/ss713?from_spmid=666.14.0.0,BV13W41197Af,恋爱随意链接,"小说改 / 日常 / 治愈 / 校园,·,2012,·,已完结, 全17话,·",9.5分,8.1万,7.7万,2万,6620,1745.9万播放  ·  68.6万弹幕  ·  142万追番
https://www.bilibili.com/bangumi/play/ss1598?from_spmid=666.14.0.0,BV1gx411A7dA,来自新世界,"奇幻 / 科幻 / 架空 / 小说改,·,2012,·,已完结, 全25话,·",9.5分,7.3万,5.3万,2.1万,3.8万,2326.5万播放  ·  85.1万弹幕  ·  141.8万追番
https://www.bilibili.com/bangumi/play/ss38955?from_spmid=666.14.0.0,BV1CM4y1M7Qq,白沙的水族馆,"原创 / 日常 / 励志,·,2021,·,已完结, 全24话,·",9.6分,10.5万,3.5万,1.8万,4501,2292万播放  ·  21.1万弹幕  ·  140.9万追番
https://www.bilibili.com/bangumi/play/ss173?from_spmid=666.14.0.0,BV1Px411g7jm,一周的朋友。,"日常 / 少女 / 催泪 / 校园,·,2014,·,已完结, 全12话,·",9.7分,8万,7.3万,1.8万,2.5万,1198.4万播放  ·  53.5万弹幕  ·  140.9万追番
https://www.bilibili.com/bangumi/play/ss1663?from_spmid=666.14.0.0,BV1gx411A7dy,夏目友人帐 第四季,"奇幻 / 日常 / 治愈 / 催泪,·,2012,·,已完结, 全13话,·",9.8分,5.6万,6.5万,7389,1.5万,3738.4万播放  ·  163.8万弹幕  ·  736.9万系列追番
https://www.bilibili.com/bangumi/play/ss37924?from_spmid=666.14.0.0,BV1cA411K7od,这爱情有点奇怪,"漫画改 / 少女 / 恋爱,·,2021,·,已完结, 全12话,·",9.2分,11.7万,3.9万,1.6万,881,3657.6万播放  ·  32.2万弹幕  ·  140.3万追番
https://www.bilibili.com/bangumi/play/ss1530?from_spmid=666.14.0.0,BV1ux411P7Rk,关于完全听不懂老公在说什么的事 第一季,"日常 / 泡面,·,2014,·,已完结, 全13话,·",9.7分,3.7万,1.6万,7012,1.3万,7167.8万播放  ·  30.9万弹幕  ·  163.9万系列追番
https://www.bilibili.com/bangumi/play/ss32818?from_spmid=666.14.0.0,BV1rV411r7x9,八男？别闹了！,"架空 / 小说改 / 穿越 / 奇幻,·,2020,·,已完结, 全12话,·",5.5分,9741,5342,271,49,6017.5万播放  ·  79万弹幕  ·  139.3万追番
https://www.bilibili.com/bangumi/play/ss6000?from_spmid=666.14.0.0,BV12x411Q72D,时钟机关之星,"小说改 / 科幻 / 架空,·,2017,·,已完结, 全12话,·",8.4分,2.3万,1.6万,8545,5667,3138.8万播放  ·  50.2万弹幕  ·  139万追番
https://www.bilibili.com/bangumi/play/ss38230?from_spmid=666.14.0.0,BV1Pi4y1A7uJ,伊甸星原 EDENS ZERO,"漫画改 / 热血 / 冒险 / 奇幻,·,2021,·,已完结, 全25话,·",9.5分,9.6万,4.3万,6885,5700,3499.6万播放  ·  19.8万弹幕  ·  138.9万系列追番
https://www.bilibili.com/bangumi/play/ss47213?from_spmid=666.14.0.0,BV1yz421S7kJ,青之驱魔师 岛根启明结社篇,"漫画改 / 热血 / 奇幻 / 神魔,·,2024,·,已完结, 全12话,·",8.3分,3299,701,258,43,713.2万播放  ·  1.8万弹幕  ·  155.6万系列追番
https://www.bilibili.com/bangumi/play/ss38923?from_spmid=666.14.0.0,BV1MM4y1M7BR,阴晴不定大哥哥,"漫画改 / 职场 / 搞笑,·,2021,·,已完结, 全13话,·",9.8分,16.8万,4万,1.6万,3512,3372万播放  ·  29.3万弹幕  ·  137.4万追番
https://www.bilibili.com/bangumi/play/ss48512?from_spmid=666.14.0.0,BV13hWhe4Ex9,伊甸星原 EDENS ZERO 第二季,"漫画改 / 热血 / 战斗,·,2023,·,已完结, 全25话,·",9.3分,5081,817,662,185,102.3万播放  ·  3800弹幕  ·  138.9万系列追番
https://www.bilibili.com/bangumi/play/ss29343?from_spmid=666.14.0.0,BV1NJ411V7YS,宝石商人理查德的谜鉴定,"小说改 / 日常 / 推理 / 治愈,·,2020,·,已完结, 全12话,·",9.3分,3.9万,2.1万,1.3万,7287,2109.4万播放  ·  59.5万弹幕  ·  136.3万追番
https://www.bilibili.com/bangumi/play/ss29333?from_spmid=666.14.0.0,BV1UJ411G7vo,无限系统树,"小说改 / 穿越 / 奇幻 / 战斗,·,2020,·,已完结, 全13话,·",6.2分,2.3万,1.6万,5420,2448,4119.1万播放  ·  41.5万弹幕  ·  136.3万追番
https://www.bilibili.com/bangumi/play/ss42289?from_spmid=666.14.0.0,BV1Cg411f7ti,哆啦A梦 第四季,"漫画改 / 搞笑 / 日常 / 科幻,·,2012,·,已完结, 全99话,·",9.8分,1.8万,2863,3918,1073,1422.8万播放  ·  3.2万弹幕  ·  237万系列追番
https://www.bilibili.com/bangumi/play/ss5029?from_spmid=666.14.0.0,BV1Xs411v7gn,天真与闪电,"日常 / 治愈 / 萌系,·,2016,·,已完结, 全12话,·",9.7分,4.6万,2.7万,1.4万,8136,2464.1万播放  ·  51.6万弹幕  ·  136万追番
https://www.bilibili.com/bangumi/play/ss29109?from_spmid=666.14.0.0,BV1qJ411H75Y,22/7,"原创 / 日常 / 萌系 / 音乐,·,2020,·,已完结, 全13话,·",9.3分,6.5万,2.5万,1.6万,1188,2355.6万播放  ·  26.4万弹幕  ·  135.7万追番
https://www.bilibili.com/bangumi/play/ss5016?from_spmid=666.14.0.0,BV1zs411v7SL,小桃小栗Love Love物语,"恋爱 / 校园 / 日常,·,2016,·,已完结, 全13话,·",9.6分,6.1万,2.8万,1.9万,8376,2843.8万播放  ·  66.3万弹幕  ·  135.6万追番
https://www.bilibili.com/bangumi/play/ss468?from_spmid=666.14.0.0,BV1kx411b7zX,青春纪行 / 金色时光,"日常 / 小说改,·,2013,·,已完结, 全24话,·",9.4分,9.5万,12.4万,1.7万,2.2万,3402.6万播放  ·  170.2万弹幕  ·  134.5万追番
https://www.bilibili.com/bangumi/play/ss861?from_spmid=666.14.0.0,BV1nx411L7W8,青之驱魔师,"战斗 / 奇幻 / 漫画改 / 热血,·,2011,·,已完结, 全25话,·",8.9分,5.2万,3.1万,1.3万,1.5万,2917.7万播放  ·  60.3万弹幕  ·  155.6万系列追番
https://www.bilibili.com/bangumi/play/ss23829?from_spmid=666.14.0.0,BV1wW411M7Pj,Comic Girls,"搞笑 / 日常 / 漫画改,·,2018,·,已完结, 全12话,·",9.8分,7万,2.9万,1.9万,5177,2503.9万播放  ·  35万弹幕  ·  134.3万追番
https://www.bilibili.com/bangumi/play/ss5022?from_spmid=666.14.0.0,BV1os411v7LG,热诚传说X,"战斗 / 架空 / 热血 / 奇幻,·,2016,·,已完结, 全13话,·",8.4分,1.1万,1.5万,4046,7843,3516.8万播放  ·  79万弹幕  ·  158万系列追番
https://www.bilibili.com/bangumi/play/ss23859?from_spmid=666.14.0.0,BV1wW411M74J,多田君不恋爱,"恋爱 / 原创,·,2018,·,已完结, 全13话,·",8.9分,3万,1.9万,8526,1.1万,2260.4万播放  ·  39.9万弹幕  ·  134.1万追番
https://www.bilibili.com/bangumi/play/ss39001?from_spmid=666.14.0.0,BV193411B7qy,LoveLive 爱与演唱会!超级明星!!,"原创 / 音乐 / 偶像 / 校园,·,2021,·,已完结, 全12话,·",9.7分,21.7万,7.3万,2.9万,1809,3386.6万播放  ·  38万弹幕  ·  136.1万系列追番
https://www.bilibili.com/bangumi/play/ss1270?from_spmid=666.14.0.0,BV1xs411o7Gd,濑户的花嫁,"萌系 / 日常 / 恋爱,·,2007,·,已完结, 全26话,·",9.7分,7.4万,10.2万,1.2万,4.4万,3116.6万播放  ·  71万弹幕  ·  133.9万追番
https://www.bilibili.com/bangumi/play/ss29350?from_spmid=666.14.0.0,BV16J411j7AY,恋爱小行星,"漫画改 / 搞笑 / 日常 / 治愈,·,2020,·,已完结, 全12话,·",9.7分,5.8万,4.1万,1.5万,8806,1929.7万播放  ·  37.6万弹幕  ·  133.8万追番
https://www.bilibili.com/bangumi/play/ss23838?from_spmid=666.14.0.0,BV1xW411M7xB,敦君与女朋友,"恋爱 / 漫画改,·,2018,·,已完结, 全25话,·",9.4分,3.9万,1.2万,9355,6359,2817.9万播放  ·  6.8万弹幕  ·  133.7万追番
https://www.bilibili.com/bangumi/play/ss3464?from_spmid=666.14.0.0,BV1ws411z758,学战都市Asterisk 第二季,"奇幻 / 校园 / 战斗 / 架空,·,2016,·,已完结, 全12话,·",8.6分,1.5万,1.7万,3457,5961,6281.7万播放  ·  100.8万弹幕  ·  252.4万系列追番
https://www.bilibili.com/bangumi/play/ss29334?from_spmid=666.14.0.0,BV1gJ411j7oV,索玛丽与森林之神,"架空 / 漫画改 / 奇幻 / 萌系,·,2020,·,已完结, 全12话,·",9.8分,2.7万,3.7万,5971,1.1万,1906.3万播放  ·  27.2万弹幕  ·  133.4万追番
https://www.bilibili.com/bangumi/play/ss43265?from_spmid=666.14.0.0,BV18d4y1M7Z6,名侦探柯南：零的日常（中配）,"日常 / 治愈,·,2022,·,已完结, 全6话,·",9.0分,1.2万,2508,2911,693,621.5万播放  ·  7660弹幕  ·  869.9万系列追番
https://www.bilibili.com/bangumi/play/ss28877?from_spmid=666.14.0.0,BV1HE411h7nW,NARUTO to BORUTO THE LIVE 2019,"漫画改 / 音乐,·,2019,·,已完结, 全1话,·",9.1分,6.6万,2.5万,9881,1.1万,1287.5万播放  ·  3.3万弹幕  ·  132.8万追番
